000031802,1708728
000031859,1407848
000031953,5239498
000031954,4809448
000032027,5239528
000032046,5411678
000032068,1647338
000032122,1053658
000032154,637868
000032221,1093728
000032255,4549638
000032277,1299318
000032321,1493518
000032364,1300758
000032377,1301158
000032419,5706398
000032501,1103168
000032551,1103198
000032582,3846498
000032588,4465098
000032652,1582408
000032657,1582418
000032663,1582428
000032717,1649638
000032721,1582458
000032733,1103328
000032781,1582488
000032802,1582508
000032814,1075408
000032840,4983248
000032855,3966268
000032885,1103678
000032930,1104108
000032969,1104288
000033069,888618
000033147,1111378
000033157,1111418
000033164,1111468
000033210,1113008
000033219,1113318
000033253,1114878
000033265,1115928
000033293,1582538
000033331,1712418
000033346,1582598
000033395,1712608
000033445,4036248
000033455,100408
000033534,1309898
000033537,1309938
000033557,1582678
000033578,4003988
000033586,1119448
000033700,1498998
000033742,3609238
000033762,1582738
000033793,1582748
000033812,1499768
000033835,1119698
000033847,1499798
000033870,1499838
000033887,1119748
000033945,1582818
000033956,1582828
000033967,1119788
000034017,6067408
000034033,4776678
000034055,1316538
000034081,4195048
000034128,1583048
000034167,1717878
000034178,3242348
000034179,1718098
000034204,1500068
000034238,1500098
000034260,724238
000034261,1500128
000034297,1318648
000034359,4593268
000034384,5447028
000034392,1120898
000034399,1120918
000034434,1120938
000034470,1500278
000034521,1120978
000034584,1121038
000034593,5726628
000034608,1500378
000034623,1321478
000034632,1121078
000034639,1583538
000034720,1322048
000034845,1501028
000034905,1583848
000034916,1583858
000034929,1322228
000034935,1121568
000034951,1501158
000034955,5046108
000034959,1583888
000034983,5053988
000034991,1322278
000035039,351878
000035081,3885288
000035089,1583978
000035144,1322758
000035184,1584018
000035196,4665118
000035238,1584058
000035253,5101518
000035273,5219228
000035282,1584078
000035313,1322828
000035339,1584108
000035365,1127578
000035422,1128328
000035505,1322918
000035577,1502218
000035596,1584668
000035635,1502238
000035706,1502298
000035752,1502308
000035855,1502358
000035892,1323658
000035894,1585068
000035907,1502388
000035915,1502398
000035955,1502428
000035970,1502448
000035975,1320288
000036041,1323818
000036075,1502518
000036078,1585338
000036186,5680748
000036215,1132718
000036244,1324328
000036259,5605438
000036267,5411578
000036305,4638938
000036351,1324418
000036364,5492388
000036429,4076228
000036483,1135888
000036544,1324548
000036564,1136648
000036585,1324588
000036590,3052378
000036652,1137868
000036737,1504338
000036794,1504448
000036811,5396278
000036821,1325668
000036855,6201208
000036875,1504488
000036890,5336798
000036916,5564548
000036927,1504518
000036929,5616638
000036967,1650518
000036992,1139178
000037022,5171208
000037101,4933288
000037129,1111818
000037134,5946198
000037146,1504688
000037234,6197558
000037289,5890578
000037312,1504788
000037355,1142888
000037380,5564988
000037440,2310948
000037445,5327638
000037450,4494358
000037470,3035998
000037482,1504848
000037503,5352918
000037509,5679758
000037532,1144658
000037534,1504878
000037566,1144698
000037602,1334298
000037652,1504938
000037656,2464548
000037672,5811028
000037673,1504948
000037684,1335208
000037693,1144788
000037713,1144818
000037731,1651988
000037800,5220698
000037808,4114678
000037810,5496288
000037857,1505508
000037871,3074038
000037921,4956418
000037934,982648
000037940,625338
000037993,5563878
000038028,4515648
000038050,1338908
000038056,1733168
000038062,3649968
000038078,1147368
000038132,5219468
000038201,1339018
000038205,438158
000038266,1339068
000038326,1733288
000038327,1339098
000038380,4549318
000038429,3843138
000038440,4933528
000038458,3159598
000038469,1733358
000038527,2753198
000038537,1733388
000038552,1733408
000038583,1733418
000038588,5241828
000038648,1733478
000038679,1733498
000038827,1339788
000038840,1733568
000038850,1654938
000038865,5829438
000038872,1733578
000038879,5498868
000038982,1156548
000038999,1733648
000039000,1339998
000039028,1733668
000039030,1156968
000039147,1733738
000039155,1598588
000039186,6124258
000039207,1340458
000039208,642898
000039214,1733788
000039403,1734268
000039448,1160538
000039550,1161978
000039632,4630328
000039676,1341348
000039705,4777328
000039801,1341418
000039802,5029498
000039891,1341458
000039928,1341468
000039945,1165488
000039992,242348
000039996,1341518
000040036,4677458
000040187,1659328
000040269,1169858
000040291,1601858
000040367,1659498
000040371,1169948
000040433,1659548
000040463,1659568
000040489,1602008
000040499,1735368
000040523,1602028
000040534,1735388
000040572,1602058
000040582,1659628
000040615,1735428
000040618,1343178
000040621,1172578
000040662,1602108
000040669,1659668
000040750,1602148
000040777,1659748
000040823,1602198
000040845,1174278
000040957,1602268
000041070,1174508
000041094,5265208
000041096,1347538
000041151,1602438
000041201,1174598
000041242,5312468
000041289,1350008
000041298,1350328
000041386,1602878
000041393,1660448
000041414,1351908
000041421,1351938
000041470,5677008
000041499,1660788
000041504,456998
000041527,1175538
000041598,1661128
000041616,5674078
000041664,1354188
000041683,1175838
000041715,1603318
000041718,4493228
000041723,1175888
000041731,5615698
000041741,5751228
000041749,5051738
000041752,5248348
000041783,1661678
000041794,1176008
000041806,1176028
000041831,4883118
000041875,1176068
000041896,1603488
000041927,1176118
000041934,1358858
000041937,1176128
000041970,1603568
000041992,521708
000042009,5171478
000042024,1360908
000042032,4254598
000042089,1362148
000042100,1603648
000042112,1176648
000042150,4496678
000042176,1363428
000042232,1176748
000042241,1363498
000042292,5287558
000042303,1363568
000042321,5310658
000042339,5310768
000042396,1176868
000042403,5680128
000042412,4620988
000042415,1363648
000042433,3294568
000042487,4056088
000042495,1177008
000042558,1363978
000042579,1177108
000042623,5726088
000042639,1364018
000042685,5333978
000042686,1364038
000042761,5171398
000042779,1364098
000042796,3159478
000042833,1364128
000042841,9035948
000042847,1364138
000042874,4859038
000042919,1364158
000043052,1180818
000043123,5587938
000043312,1188188
000043340,1189138
000043343,1189348
000043403,4593638
000043457,1670038
000043458,3414708
000043491,4549898
000043499,6145648
000043509,1193908
000043541,1194878
000043691,1671828
000043740,3943398
000043762,5675918
000043771,1195948
000043792,1673008
000043824,1196038
000043874,1197488
000043978,4402398
000043980,1674188
000044074,7206828
000044109,1676028
000044117,1676058
000044130,1676138
000044136,5170988
000044143,1676168
000044172,1676238
000044217,1676338
000044231,1676358
000044246,1676388
000044250,1676398
000044298,963778
000044303,1515168
000044349,1340538
000044382,14111838
000044432,4405298
000044445,2491688
000044485,1445168
000044503,497668
000044533,4571798
000044536,5101748
000044708,5285808
000044720,1527238
000044736,1527278
000044743,1527298
000044769,1527428
000044825,1527638
000044829,1527648
000044845,1527678
000044867,1527808
000044877,5051638
000044940,1528218
000044983,1528358
000045020,1528438
000045123,1529028
000045136,1529078
000045177,1529238
000045206,1529328
000045221,2254528
000045357,1586278
000045906,1795328
000046007,1553838
000046042,7631968
000046222,4239238
000046252,1537308
000048330,9395688
000048384,2395828
000048654,4328618
000048893,1754688
000049244,1754708
000049303,1771768
000049311,1607948
000049433,1519148
000049815,16116728
000050440,1537358
000050581,1644558
000050801,1635938
000050874,1783058
000051058,1752058
000051062,4961328
000051381,1757188
000052250,11934928
000052434,1796328
000052655,1623788
000052740,1715358
000052748,2807398
000052750,28126808
000052774,1775968
000052990,64221368
000053098,1759838
000053112,1714698
000053287,8530508
000053388,2521448
000053459,11019688
000053485,9566768
000053695,1144158
000053745,1667008
000053961,1640818
000054042,2936348
000054722,1801328
000054758,1888318
000054802,9607738
000054899,882438
000055135,1759448
000055695,1373358
000055853,1554088
000055861,1554148
000056433,2418038
000056492,4201768
000056559,2263798
000056645,1770148
000056872,1586108
000056899,25031678
000057067,1756468
000057209,1607228
000057531,1585568
000057652,4358368
000057659,1564718
000058029,1643798
000058066,1567608
000058380,1605658
000058746,2227698
000058756,2195978
000058859,1713798
000059248,1752438
000059432,1454308
000059906,1774508
000060048,1260008
000060240,1642128
000060356,1773788
000060367,1800148
000060755,1190558
000061001,4748258
000061269,1713668
000061474,1753598
000061717,2191868
000062154,9580308
000062212,2449338
000062249,2235078
000062250,3096328
000062882,1588238
000062944,928208
000063080,4095368
000063090,6989058
000063111,2435188
000063179,1479298
000063334,2952148
000063359,8888408
000063539,11292098
000063626,10977518
000064091,4228218
000064125,8498088
000064379,1457618
000064396,39943278
000064665,8448588
000064896,11188548
000064957,9512258
000064961,10901458
000064986,2517158
000064990,9051548
000065030,1782268
000065180,8741578
000065185,10268928
000065363,3998628
000065468,13422328
000065560,11856748
000065614,9191148
000066125,1010558
000066131,11629728
000066142,2902408
000066203,1763998
000066356,13200708
000066499,1783658
000066624,6190178
000066711,9781528
000066877,11854428
000067102,2191788
000067270,9539178
000067325,2707548
000067329,10947338
000067522,5238928
000067589,11418708
000067663,1538068
000067745,11192058
000067938,2300038
000068024,9150878
000068285,3725518
000068424,255728
000068428,6111588
000068669,12912808
000068825,11749048
000068901,11705088
000068959,8979798
000068973,11749078
000069161,2774578
000069180,742548
000069186,24391618
000069221,1855408
000069480,3406388
000069517,12338968
000069599,37733678
000069839,1716508
000069988,12917608
000070132,4069308
000070513,12393328
000070549,9921588
000070765,17711548
000070810,10535838
000070947,12912958
000071185,13946708
000071371,1644818
000071494,9266698
000071922,5399148
000072079,62483038
000072223,145376338
000072239,16105588
000072526,11417068
000072603,6134558
000072713,11743708
000072726,782228
000073041,9604938
000073185,1434148
000073422,13945488
000073436,6063918
000073482,11400978
000073670,10525378
000074323,7237098
000074417,10635268
000074504,1471358
000074541,3816008
000074699,6392178
000074810,567698
000075291,690068
000075301,5314578
000075519,12368868
000075613,11038118
000075679,4763148
000075761,42335998
000075835,10310708
000076012,4337058
000076265,30344868
000076391,65667478
000076495,3532508
000076971,10979988
000076995,12761188
000077000,8433858
000077100,9199268
000077325,8511348
000077610,12531998
000077757,16105698
000077970,7696808
000077983,20357118
000078209,12916688
000078211,8946918
000078297,8370618
000078315,7822178
000078363,9439878
000078440,9401198
000078520,8697408
000078677,2544858
000078962,9902288
000078989,8722348
000079145,44625088
000079228,24106288
000079264,8848478
000079539,7937788
000079672,1471918
000079687,8675438
000079768,42222478
000079781,10497928
000079797,13596648
000079805,12916408
000079936,10869258
000080399,8201588
000080512,9429398
000080594,8510498
000080691,21808938
000080700,11147308
000080821,6818898
000080904,9033278
000082515,14217118
000082613,6196538
000082624,6735548
000082657,6533478
000082875,2507498
000082919,2507848
000082941,5675928
000082948,9601528
000083025,2508288
000083063,6602988
000083068,2508438
000083106,6207898
000083164,2508868
000083226,2509018
000083241,2509108
000083288,2509748
000083418,6251508
000083421,4638288
000083467,6638818
000083556,2513358
000083737,6813858
000083757,2516578
000083834,3294518
000083854,1462048
000083999,2521078
000084022,6918448
000084063,2521848
000084135,2523108
000084138,5336938
000084160,7171408
000084211,2523388
000084259,3710488
000084267,2523498
000084305,2523548
000084335,5564898
000084336,2523578
000084345,2523588
000084487,2524368
000084510,2524448
000084550,2524658
000084568,2524728
000084587,2524808
000084610,2524858
000084654,2524988
000084704,2525258
000084881,2555218
000085062,2558718
000085098,765078
000085114,6813058
000085122,5264258
000085218,6446938
000085260,6403528
000085274,6602718
000085276,3236558
000085297,6709028
000085308,6339198
000085347,3789028
000085361,6863518
000085396,6423258
000085404,5556968
000085461,2562948
000085464,190448
000085585,4004598
000085624,868168
000085641,6862238
000085656,5126548
000085682,5170218
000085705,6916548
000085751,7398398
000085799,6087088
000085847,2568798
000085958,2048178
000085994,2573188
000086002,3018028
000086018,7246918
000086027,5798698
000086040,6864218
000086179,2575388
000086188,5990568
000086190,6446838
000086381,7306218
000086423,2580438
000086455,5219528
000086518,4498398
000086565,6278458
000086601,2597288
000086614,2597328
000086654,2597428
000086691,2597578
000086721,2597838
000086727,2597888
000086734,2597938
000086755,2598048
000086772,2598118
000086819,2598288
000086857,2598468
000086874,2598508
000086885,2598548
000086920,2598698
000086950,5171538
000086978,2599138
000086990,2599198
000087003,6142618
000087144,6210538
000087187,6915098
000087216,3479248
000087261,3479828
000087293,3480328
000087321,3480658
000087349,3480988
000087353,3480998
000087355,3481008
000087363,3481048
000087370,3481068
000087376,3481098
000087387,3481128
000087412,3481248
000087430,3481318
000087490,3481738
000087499,3481828
000087516,3481968
000087520,3481988
000087551,3482148
000087837,3846728
000087895,3496448
000088084,3509248
000088249,3513848
000088481,3516408
000088489,3516438
000088508,3516468
000088581,3516688
000088602,3516728
000088621,3516788
000088634,3516828
000088639,3516838
000088658,3516968
000088687,3517098
000088706,3517178
000088779,3519538
000088788,62525048
000088800,3521408
000088922,3529108
000088939,3530148
000089047,3535338
000089051,3535608
000089065,3536518
000089127,3538118
000089248,3539648
000089302,3540318
000089305,3540358
000089317,3540398
000089319,3540418
000089332,3540508
000089345,3540548
000089382,3540828
000089397,3540878
000089534,3542128
000089569,3542378
000089576,3542408
000089589,3542518
000089627,3542698
000089644,3542798
000089661,3542928
000089681,3543148
000089704,3543268
000089719,3543318
000089734,3543398
000089736,3543408
000089749,3543508
000089767,3543598
000089896,3547218
000089925,3548978
000090009,3554688
000090030,3555728
000090033,3555768
000090088,3558608
000090101,3558648
000090114,3558728
000090142,3558908
000090159,3559098
000090164,3559178
000090236,3560468
000090279,3562278
000090369,4833588
000090383,3567908
000090419,3569758
000090598,3579278
000090616,3580058
000090628,3580828
000090778,3589928
000090861,3594848
000090893,3597928
000090940,3600178
000091037,3604338
000091081,3604808
000091137,3605408
000091255,3606758
000091307,3607528
000091346,3607788
000091355,3607888
000091368,3608048
000091394,3608298
000091415,3608348
000091440,3608508
000091459,3608658
000091461,3608668
000091492,3584428
000091505,3608938
000091507,3608948
000091556,3609258
000091600,3609438
000091632,3609518
